,LGA,State,Age_Group,ASFR,population
3115,Dange-Shuni,Sokoto,35_39,0.194288322,5410.443962
3116,Danja,Katsina,35_39,0.220622832,2691.942505
3117,Danko Wasagu,Kebbi,35_39,0.18990942,8228.245239
3118,Danmusa,Katsina,35_39,0.161564163,3872.460403
3119,Darazo,Bauchi,35_39,0.178591631,8724.44136
3120,Dass,Bauchi,35_39,0.16143556,3399.771133
3121,Daura,Katsina,35_39,0.269375605,8966.668335
3122,DawakinK,Kano,35_39,0.17871654,8053.608154
3123,DawakinT,Kano,35_39,0.25741223,12685.36035
3124,Degema,Rivers,35_39,0.104884214,11174.44528
3125,Dekina,Kogi,35_39,0.132978799,9622.959198
3126,Demsa,Adamawa,35_39,0.134365833,4713.151615
3127,Dikwa,Borno,35_39,0.181604439,4269.66835
3128,Doguwa,Kano,35_39,0.177245251,5555.051331
3129,Doma,Nassarawa,35_39,0.137033949,4445.024994
3130,Donga,Taraba,35_39,0.118713992,5624.365995
3131,Dukku,Gombe,35_39,0.175267101,7359.331451
3132,Dunukofia,Anambra,35_39,0.126160607,3373.255127
3133,Dutse,Jigawa,35_39,0.200423872,9028.766296
3134,Dutsi,Katsina,35_39,0.214281965,3563.790894
3135,Dutsin-M,Katsina,35_39,0.181946549,6383.457428
3136,Eastern Obolo,Akwa Ibom,35_39,0.121678867,2997.359253
3137,Ebonyi,Ebonyi,35_39,0.1430989,7280.637726
3138,Edati,Niger,35_39,0.14258886,5343.414185
3139,Ede North,Osun,35_39,0.143497889,1731.440186
3140,Ede South,Osun,35_39,0.15972989,4946.381592
3141,Edu,Kwara,35_39,0.155821826,7812.287209
3142,Efon,Ekiti,35_39,0.13382956,4334.199463
3143,EgbadoNorth,Ogun,35_39,0.138598065,8464.022079
3144,EgbadoSouth,Ogun,35_39,0.161321188,5265.985291
3145,Egbeda,Oyo,35_39,0.178165847,8653.048889
3146,Egbedore,Osun,35_39,0.167160284,4117.435303
3147,Egor,Edo,35_39,0.125286352,7155.4375
3148,Ehime-Mb,Imo,35_39,0.154797549,8893.29541
3149,Ejigbo,Osun,35_39,0.129569087,5715.117615
3150,Ekeremor,Bayelsa,35_39,0.098908807,12430.90073
3151,Eket,Akwa Ibom,35_39,0.086942633,6763.966553
3152,Ekiti,Kwara,35_39,0.136579312,2526.030212
3153,EkitiEas,Ekiti,35_39,0.091482899,5569.86145
3154,EkitiSouth-West,Ekiti,35_39,0.128786446,5005.229126
3155,EkitiWest,Ekiti,35_39,0.119771327,7576.577759
3156,Ekwusigo,Anambra,35_39,0.134733144,4669.039063
3157,Eleme,Rivers,35_39,0.08210016,14308.50586
3158,Emuoha,Rivers,35_39,0.104358554,11773.86627
3159,Emure/Ise/Orun,Ekiti,35_39,0.176621687,5608.242249
3160,Enugu East,Enugu,35_39,0.192266009,15005.92023
3161,Enugu North,Enugu,35_39,0.150471738,14893.18262
3162,Epe,Lagos,35_39,0.161289772,12445.48609
3163,EsanCent,Edo,35_39,0.124236198,4796.372803
3164,EsanNort,Edo,35_39,0.100457561,2854.996033
3165,EsanSout,Edo,35_39,0.113732528,8269.678833
3166,EsanWest,Edo,35_39,0.17972418,5149.400696
3167,Ese-Odo,Ondo,35_39,0.129137036,6817.7379
3168,Esit Eket,Akwa Ibom,35_39,0.09165332,5012.479736
3169,Essien-U,Akwa Ibom,35_39,0.087591601,7962.182861
3170,Etche,Rivers,35_39,0.139242671,13501.95862
3171,Ethiope West,Delta,35_39,0.09084881,6519.723389
3172,EthiopeE,Delta,35_39,0.084276782,8142.394409
3173,Eti-Osa,Lagos,35_39,0.13111729,9809.171631
3174,EtimEkpo,Akwa Ibom,35_39,0.078426991,4574.039795
3175,Etinan,Akwa Ibom,35_39,0.087545974,2502.796143
3176,Etsako Central,Edo,35_39,0.094386002,3332.618744
3177,EtsakoEa,Edo,35_39,0.121429746,6955.390274
3178,EtsakoWe,Edo,35_39,0.081990098,8366.017471
3179,Etung,Cross River,35_39,0.092511212,3231.07534
3180,Ewekoro,Ogun,35_39,0.148327712,1898.718994
3181,Ezeagu,Enugu,35_39,0.152511676,6995.432434
3182,Ezinihit,Imo,35_39,0.134634404,5133.03125
3183,Ezza North,Ebonyi,35_39,0.137773111,6870.660034
3184,Ezza South,Ebonyi,35_39,0.141686684,2967.113647
3185,Fakai,Kebbi,35_39,0.181933749,3879.031479
3186,Faskari,Katsina,35_39,0.201956935,7270.9133
3187,Fika,Yobe,35_39,0.175795732,4590.226563
3188,Fufore,Adamawa,35_39,0.13708029,6083.635838
3189,Funakaye,Gombe,35_39,0.188117455,7738.538498
3190,Fune,Yobe,35_39,0.166738453,10074.02956
3191,Funtua,Katsina,35_39,0.161014934,7266.775269
3192,Gabasawa,Kano,35_39,0.193578807,8406.516663
3193,Gada,Sokoto,35_39,0.241480506,8786.591682
3194,Gagarawa,Jigawa,35_39,0.226795116,2770.912613
3195,Gamawa,Bauchi,35_39,0.191908918,9351.465225
3196,Gamjuwa,Bauchi,35_39,0.192869012,10105.15309
3197,Ganye,Adamawa,35_39,0.113590966,6201.419315
3198,Garki,Jigawa,35_39,0.218904318,5389.798645
3199,Garko,Kano,35_39,0.1851997,2733.492004
3200,Garum Mallam,Kano,35_39,0.158499413,3525.388733
3201,Gashaka,Taraba,35_39,0.131196766,3316.576028
3202,Gassol,Taraba,35_39,0.147766276,7918.482716
3203,Gaya,Kano,35_39,0.155558713,10336.30069
3204,Gbako,Niger,35_39,0.165313602,4476.70166
3205,Gboko,Benue,35_39,0.122003041,12140.28571
3206,Gboyin,Ekiti,35_39,0.109132055,2908.007446
3207,Geidam,Yobe,35_39,0.194771138,4838.126114
3208,Gezawa,Kano,35_39,0.189236289,8447.745789
3209,Giade,Bauchi,35_39,0.155528911,4387.655029
3210,Girie,Adamawa,35_39,0.122493522,4496.764832
3211,Giwa,Kaduna,35_39,0.172034665,11751.31682
3212,Gokana,Rivers,35_39,0.038972093,8558.015625
3213,Gombi,Adamawa,35_39,0.148560234,4372.444992
3214,Goronyo,Sokoto,35_39,0.197027549,7278.074745
3215,Gubio,Borno,35_39,0.172104935,5684.76461
3216,Gudu,Sokoto,35_39,0.213187655,3136.044939
3217,Gujba,Yobe,35_39,0.175987911,3463.060312
3218,Gulani,Yobe,35_39,0.167880023,3714.870583
3219,Guma,Benue,35_39,0.128123959,6994.522705
3220,Gumel,Jigawa,35_39,0.233939107,3303.650055
3221,Gummi,Zamfara,35_39,0.195007515,6923.395367
3222,Gurara,Niger,35_39,0.160802378,4710.71447
3223,Guri,Jigawa,35_39,0.18197028,3489.836487
3224,Gusau,Zamfara,35_39,0.19298198,11663.85493
